Feature ID	Taxon	Confidence
1d4e0c6a7a64a682d97918a6dfbd716e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999525523464936
8a036e413d85ba1eda83bedeb5a60304	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosomonas	0.9816818252658073
fe745739b3726932aa7f8449455253a1	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_organism	0.9975035794811173
aff72f4fc5618ab611a536bb9fca46b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.974643423247866
35393ce024213fe606589a86f639ed44	Unassigned	0.5459180368746289
cbe69dd053bf4a93ad4a9df55ad759e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9987856915652091
530ee2c00b21349243f953318ae6b6cb	Unassigned	0.6940192913475046
e87ba31f045ec2bc8a6bb2915bd5331b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_bacterium	0.958579392132854
29ffed50a3a2d5538e122f903ed3268b	Unassigned	0.9667608541055612
705966bf5a34c8694b745296db50860e	Unassigned	0.5064729182370553
35022feec14f80f38b904f7879d8c90e	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella	0.8073726695071048
24eee15208beff0cabf44435a0d85036	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacterium	0.9883525176002126
5137b59eb8b3f0f134c5b5a3abf040f1	d__Bacteria; p__Myxococcota; c__Polyangia; o__UASB-TL25; f__UASB-TL25; g__UASB-TL25; s__uncultured_delta	0.8482910346353671
a65945024ec56fa0882ed86e7dbd37b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999554637987652
fc61cc0e36b442087f54a56b79247cd4	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999999990521544
e200699ee9393c9b602375fde09e829c	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_organism	0.9982443014328787
297fdb8b0464b32a92076c393dfa95ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosomonas	0.9816821216186183
177c4bb2437596cfe7a1f8af241ce1a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__HTCC5015; s__uncultured_gamma	0.7433899498095482
b1d4b45e9ca069dcba3630cc99541ac9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999953893175602
3a21a36a2fdb6ac10008c01509a827ca	Unassigned	0.8290352441629896
30ee4e18dffa752b81eda742c9695b4f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	0.9664332036989411
2ec503c4c7dc518a01b70b274814c83f	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__unidentified_bacterium	0.9757812114650882
5fbdaa03555bd5243e98926e02b4c2c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Profundimonas	0.9981081295536972
595e5ce0002bef69bb771ac788cd2e04	Unassigned	0.5355989573026891
a3d8537b8e557e155e17c77b80ccab8a	Unassigned	0.7352529369598052
e3cda294e3aaa1dee3e5633b35e322fc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_bacterium	0.9739635696513738
52ca1913c3785e08520a686a2332d771	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales	0.7388302754338936
1ee9617d2acf72737623c129b341f5c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_marine	0.8319117202052686
5df4784f7264af177d223a8cd75de206	Unassigned	0.7508957723859431
c56b98fedd4c162374d0ecb9c60d456a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__uncultured; s__uncultured_organism	0.8215218057067232
af528bcdf3f7029cf85460f2a186863d	Unassigned	0.49763255193673406
01b5519882b6c890d29383810f0a0f84	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__unidentified_bacterium	0.9758770502331598
4fb60312ae75765bf5f53c0550c283b1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured	0.9963172370046313
7b4ff9ec444034e2e3d6b897ec39c152	Unassigned	0.6498882163700053
534fab510e3c7b587f84f248689261fc	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190	0.9999819599926397
6349dbffa5ad00823d2a66e3fa135066	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9989038681589529
ac0efc8a80a03eefcba73fe918274a10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.938092189471992
19ae096f716f569e7079df420adadf8b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter; s__Methyloceanibacter_caenitepidi	0.7499465356360492
9c65df5337ff53466513de34f40a4547	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus	0.9998658450274488
f0fa6b6df7f0e02c253b58c91b1af025	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae	0.7256021538098636
